id,userid,text,datahora,modelo,sentimento,score,created_on
4063,3,Notas de oxidação e sabor desequilibrado.,2024-08-21 21:24:58,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.157642,2025-02-12 15:40:09
4064,1,"Vinho sem equilíbrio, acidez excessiva.",2023-03-09 23:29:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.149398,2025-10-27 15:04:24
4065,4,"Taninos agressivos, difícil de apreciar.",2023-08-18 13:46:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.018426,2024-02-17 10:28:35
4066,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-07-06 06:24:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.954504,2024-10-05 13:12:28
4067,3,"Aroma frutado e agradável, final persistente.",2023-06-23 06:58:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.756859,2024-08-14 19:05:24
4068,4,"Avaliação neutra, qualidade média.",2023-01-28 10:59:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.588324,2024-11-22 02:21:05
4069,3,"Taninos agressivos, difícil de apreciar.",2023-10-04 20:29:51,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.278448,2023-11-03 20:12:06
4070,4,"Taninos agressivos, difícil de apreciar.",2023-05-23 05:10:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.035977,2024-06-11 07:04:16
4071,4,"Avaliação neutra, qualidade média.",2023-08-24 03:10:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.454155,2023-09-21 07:16:10
4072,4,"Vinho sem equilíbrio, acidez excessiva.",2025-07-21 03:49:17,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.330466,2025-08-30 00:38:56
4073,3,"Muito abaixo das expectativas, dececionante.",2023-08-31 04:22:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.149381,2023-09-26 03:05:41
4074,4,"Cumpre o mínimo, sem se destacar.",2025-05-22 03:33:48,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.591201,2025-08-13 23:05:18
4075,2,"Aroma frutado e agradável, final persistente.",2023-10-15 23:57:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.855673,2025-06-03 19:02:22
4076,3,"Sabor correto, dentro do esperado.",2025-09-18 08:14:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.554551,2025-10-12 20:34:48
4077,1,"Vinho sem equilíbrio, acidez excessiva.",2024-04-26 20:39:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.076055,2024-11-02 02:18:33
4078,1,"Taninos agressivos, difícil de apreciar.",2023-02-20 15:44:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.06812,2025-10-21 09:57:34
4079,4,"Taninos agressivos, difícil de apreciar.",2024-06-12 19:21:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.244678,2025-07-08 21:46:34
4080,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-07-08 16:41:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.665269,2025-09-20 12:03:30
4081,2,Aroma artificial e final amargo.,2023-01-11 10:13:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.071983,2024-03-28 05:54:01
4082,4,"Muito abaixo das expectativas, dececionante.",2025-03-24 11:47:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.309311,2025-09-12 10:52:44
4083,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-03-29 03:36:24,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.707918,2025-08-05 11:22:08
4084,2,"Aroma frutado e agradável, final persistente.",2025-10-07 19:38:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.809412,2025-10-19 11:12:28
4085,2,Acidez equilibrada e notas florais elegantes.,2023-08-30 14:43:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.667693,2024-11-05 12:49:12
4086,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-06-17 18:15:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.954545,2025-09-10 21:05:40
4087,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-06-13 07:52:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.96881,2024-11-09 18:46:38
4088,3,"Avaliação neutra, qualidade média.",2025-07-27 21:05:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.49818,2025-10-12 10:00:13
4089,2,Aroma artificial e final amargo.,2023-03-13 21:15:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.321424,2024-05-20 07:51:40
4090,1,Aroma artificial e final amargo.,2025-07-07 02:17:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.021044,2025-07-20 23:11:01
4091,1,"Muito abaixo das expectativas, dececionante.",2023-02-28 06:15:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.07514,2025-10-26 18:52:44
4092,4,Acidez equilibrada e notas florais elegantes.,2023-10-27 05:16:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.817331,2024-11-20 03:30:12
4093,2,Acidez equilibrada e notas florais elegantes.,2024-12-01 02:48:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.926807,2025-10-12 19:12:52
4094,4,Acidez equilibrada e notas florais elegantes.,2023-12-02 19:49:20,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.890043,2024-11-20 12:52:07
4095,3,"Taninos agressivos, difícil de apreciar.",2024-11-17 22:42:48,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.268758,2025-02-24 04:35:13
4096,3,"Excelente vinho, recomendo vivamente.",2024-11-21 21:27:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.989567,2025-10-05 15:39:38
4097,3,"Avaliação neutra, qualidade média.",2025-04-21 20:23:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.373706,2025-07-19 09:28:01
4098,2,Notas de oxidação e sabor desequilibrado.,2025-07-01 16:58:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.062099,2025-07-06 17:24:21
4099,3,"Muito abaixo das expectativas, dececionante.",2024-02-19 19:52:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.142842,2024-11-29 16:55:30
4100,1,"Aroma frutado e agradável, final persistente.",2023-08-04 16:47:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.972426,2024-01-18 10:08:39
4101,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-06-06 22:52:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.757998,2025-09-24 05:38:01
4102,4,"Vinho sem equilíbrio, acidez excessiva.",2024-01-30 08:43:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.184666,2024-12-26 09:20:59
4103,4,"Excelente vinho, recomendo vivamente.",2024-03-21 18:56:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.81149,2025-10-30 03:40:11
4104,4,"Muito abaixo das expectativas, dececionante.",2025-03-30 04:51:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.143565,2025-05-24 05:43:34
4105,2,"Cumpre o mínimo, sem se destacar.",2025-05-22 23:11:32,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.543895,2025-08-16 21:18:29
4106,2,"Muito abaixo das expectativas, dececionante.",2023-05-20 04:32:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.130113,2023-06-02 06:18:06
4107,1,"Avaliação neutra, qualidade média.",2023-01-25 08:25:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.493635,2023-08-16 17:26:35
4108,3,Notas de oxidação e sabor desequilibrado.,2025-01-27 23:31:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.157265,2025-06-04 14:02:41
4109,1,"Taninos agressivos, difícil de apreciar.",2023-10-14 19:37:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.273269,2025-02-28 04:24:42
4110,1,"Cumpre o mínimo, sem se destacar.",2023-08-30 21:47:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.420324,2024-05-17 22:35:14
4111,2,"Aroma frutado e agradável, final persistente.",2024-11-22 08:20:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.849517,2025-01-09 23:26:02
4112,3,Acidez equilibrada e notas florais elegantes.,2023-08-20 10:30:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.924647,2025-02-10 19:05:34
4113,2,Acidez equilibrada e notas florais elegantes.,2025-08-09 09:53:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.816089,2025-10-12 01:31:19
4114,1,"Aroma frutado e agradável, final persistente.",2024-06-11 09:08:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.723429,2025-10-26 08:35:18
4115,1,Acidez equilibrada e notas florais elegantes.,2024-03-25 22:38:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.887922,2025-07-07 19:08:40
4116,4,"Sabor correto, dentro do esperado.",2025-04-11 00:18:08,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.410861,2025-09-30 03:00:19
4117,1,Aroma artificial e final amargo.,2023-03-22 19:25:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.124,2023-11-19 15:25:29
4118,4,"Cumpre o mínimo, sem se destacar.",2023-08-03 16:22:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.455651,2025-04-07 05:02:51
4119,3,"Sabor correto, dentro do esperado.",2023-01-31 05:59:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.429275,2024-12-13 02:42:43
4120,3,"Excelente vinho, recomendo vivamente.",2024-10-13 23:10:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.828736,2025-07-05 19:12:59
4121,3,"Cumpre o mínimo, sem se destacar.",2024-07-09 19:59:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.448968,2024-07-11 18:52:34
4122,2,"Taninos agressivos, difícil de apreciar.",2024-01-07 11:17:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.316461,2025-08-09 05:34:10
4123,2,Acidez equilibrada e notas florais elegantes.,2024-03-17 23:04:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.660816,2024-03-25 16:27:14
4124,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-10-03 21:57:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.997079,2024-11-05 19:11:44
4125,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-06-03 20:56:07,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.786365,2024-11-14 02:10:24
4126,2,"Avaliação neutra, qualidade média.",2023-12-20 12:47:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.387611,2024-06-23 02:39:51
4127,1,"Vinho sem equilíbrio, acidez excessiva.",2023-08-09 21:11:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.14835,2024-02-26 09:37:24
4128,1,"Excelente vinho, recomendo vivamente.",2023-03-22 11:13:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.864306,2023-10-21 03:10:01
4129,1,Acidez equilibrada e notas florais elegantes.,2024-02-22 03:08:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.865714,2025-07-03 16:08:04
4130,1,"Taninos agressivos, difícil de apreciar.",2024-02-09 23:51:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.234238,2024-07-06 01:20:46
4131,4,Aroma artificial e final amargo.,2024-01-13 14:10:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.128915,2024-08-24 12:43:42
4132,1,"Muito abaixo das expectativas, dececionante.",2023-07-14 17:30:07,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.134915,2025-09-30 06:34:46
4133,4,Notas de oxidação e sabor desequilibrado.,2023-05-20 14:48:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.048792,2025-03-17 07:32:11
4134,4,"Excelente vinho, recomendo vivamente.",2024-06-19 05:31:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.876266,2025-10-02 14:18:19
4135,4,Notas de oxidação e sabor desequilibrado.,2023-09-21 12:25:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.06503,2024-09-28 10:26:00
4136,2,Acidez equilibrada e notas florais elegantes.,2024-05-18 11:12:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.806119,2025-10-03 11:28:51
4137,2,Acidez equilibrada e notas florais elegantes.,2023-04-05 13:18:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.718098,2023-04-19 17:35:21
4138,4,"Vinho sem equilíbrio, acidez excessiva.",2023-12-11 01:59:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.136815,2024-10-09 03:32:50
4139,1,"Vinho sem equilíbrio, acidez excessiva.",2024-03-05 05:26:32,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.238154,2024-04-18 13:12:38
4140,4,"Excelente vinho, recomendo vivamente.",2025-09-07 06:58:20,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.705181,2025-10-20 22:56:31
4141,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-04-16 08:45:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.74095,2025-07-13 11:14:20
4142,1,Notas de oxidação e sabor desequilibrado.,2024-02-12 03:09:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.015792,2024-04-16 15:03:12
4143,4,"Aroma frutado e agradável, final persistente.",2024-08-24 09:48:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.937285,2025-06-30 14:29:44
4144,2,Acidez equilibrada e notas florais elegantes.,2023-09-07 06:59:14,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.989567,2025-02-04 08:15:47
4145,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-12-09 01:36:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.789609,2025-02-24 05:22:40
4146,4,"Excelente vinho, recomendo vivamente.",2023-10-26 12:55:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.888793,2024-08-20 11:42:35
4147,2,"Vinho sem equilíbrio, acidez excessiva.",2025-06-21 16:40:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.233892,2025-09-25 00:54:42
4148,1,"Vinho sem equilíbrio, acidez excessiva.",2023-03-08 18:52:57,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.093126,2024-02-10 11:08:28
4149,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-08-01 10:12:58,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.85618,2025-05-13 22:55:32
4150,2,"Excelente vinho, recomendo vivamente.",2025-07-09 19:46:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.923111,2025-09-14 03:56:30
4151,3,"Sabor correto, dentro do esperado.",2023-05-15 21:30:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.466417,2024-12-18 10:56:59
4152,2,"Aroma frutado e agradável, final persistente.",2023-05-20 03:07:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.738352,2024-05-11 18:42:44
4153,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-06-04 11:47:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.73279,2025-10-05 08:03:16
4154,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-11-01 22:51:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.789398,2024-12-02 21:21:50
4155,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-01-29 05:05:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.699273,2025-07-27 11:43:39
4156,4,Acidez equilibrada e notas florais elegantes.,2024-07-16 20:14:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.85594,2024-12-19 06:04:34
4157,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-10-25 02:52:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.837105,2024-12-14 06:30:32
4158,1,"Vinho sem equilíbrio, acidez excessiva.",2024-11-11 14:07:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.198167,2024-11-29 19:53:50
4159,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-06-11 23:15:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.685885,2025-10-05 12:07:18
4160,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-06-23 12:15:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.949875,2024-03-16 14:36:03
4161,2,"Aroma frutado e agradável, final persistente.",2023-11-06 17:22:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.81064,2024-03-16 15:51:25
4162,1,Aroma artificial e final amargo.,2023-09-18 18:46:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.039803,2024-07-23 05:31:32
4163,1,"Excelente vinho, recomendo vivamente.",2023-11-21 14:15:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.66238,2024-02-29 06:55:47
4164,3,"Excelente vinho, recomendo vivamente.",2023-05-17 15:28:37,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.954966,2023-12-16 09:17:53
4165,2,"Taninos agressivos, difícil de apreciar.",2023-04-29 00:20:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.331219,2025-04-28 15:54:05
4166,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-03-07 21:36:17,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.720309,2025-04-14 08:36:11
4167,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-05-16 03:53:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.850313,2025-10-11 18:19:56
4168,1,"Muito abaixo das expectativas, dececionante.",2024-09-13 00:00:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.0518,2024-12-24 05:14:48
4169,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-08-16 07:05:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.983084,2025-08-24 08:11:57
4170,2,"Excelente vinho, recomendo vivamente.",2024-12-29 22:53:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.835028,2025-03-25 10:49:38
4171,2,Acidez equilibrada e notas florais elegantes.,2023-10-11 20:37:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.846447,2024-02-21 11:41:57
4172,3,"Vinho comum, sem grandes surpresas.",2024-03-09 18:12:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.356044,2025-10-06 17:40:02
4173,3,Acidez equilibrada e notas florais elegantes.,2025-06-10 23:45:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.942419,2025-08-12 18:45:46
4174,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-06-08 12:30:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.840941,2024-01-24 10:28:36
4175,1,"Excelente vinho, recomendo vivamente.",2024-03-06 03:00:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.914229,2025-06-28 14:59:05
4176,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-03-29 02:22:07,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.804333,2025-01-14 23:32:30
4177,3,Acidez equilibrada e notas florais elegantes.,2024-10-01 04:16:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.740193,2025-09-03 06:48:01
4178,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-02-19 22:28:57,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.878834,2025-03-06 23:09:12
4179,2,"Aroma frutado e agradável, final persistente.",2023-10-17 20:26:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.850108,2025-03-09 02:11:26
4180,1,"Vinho sem equilíbrio, acidez excessiva.",2023-12-24 14:20:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.13098,2024-08-29 11:09:35
4181,2,"Aroma frutado e agradável, final persistente.",2025-09-08 17:04:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.750748,2025-09-18 12:23:42
4182,1,"Vinho sem equilíbrio, acidez excessiva.",2025-07-05 01:59:19,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.047356,2025-10-24 07:54:16
4183,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-12-12 14:27:18,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.71328,2024-01-08 19:58:27
4184,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-06-12 11:28:17,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.699525,2025-07-01 02:34:00
4185,4,"Aroma frutado e agradável, final persistente.",2025-02-09 05:31:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.812454,2025-08-23 05:10:17
4186,2,"Excelente vinho, recomendo vivamente.",2024-09-22 03:37:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.928347,2025-04-17 18:17:03
4187,2,"Aroma frutado e agradável, final persistente.",2024-08-27 14:29:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.948974,2025-09-13 05:40:21
4188,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-01-04 04:41:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.890354,2024-09-08 10:38:13
4189,2,"Vinho sem equilíbrio, acidez excessiva.",2023-02-05 22:13:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.170122,2024-09-13 07:26:22
4190,4,"Excelente vinho, recomendo vivamente.",2023-12-30 06:59:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.964647,2025-01-20 01:27:33
4191,3,"Excelente vinho, recomendo vivamente.",2025-01-29 17:15:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.779233,2025-04-03 21:47:27
4192,3,"Muito abaixo das expectativas, dececionante.",2024-11-26 21:08:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.312659,2025-03-07 16:32:41
4193,3,"Excelente vinho, recomendo vivamente.",2024-09-25 02:11:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.930199,2025-10-20 01:31:20
4194,1,Acidez equilibrada e notas florais elegantes.,2023-11-09 06:44:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.93812,2025-03-23 06:32:16
4195,2,Acidez equilibrada e notas florais elegantes.,2024-11-27 00:55:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.698698,2025-02-09 01:06:31
4196,1,"Sabor correto, dentro do esperado.",2023-10-14 04:20:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.638207,2025-10-20 22:17:26
4197,2,Acidez equilibrada e notas florais elegantes.,2024-12-29 14:04:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.933364,2025-05-14 06:52:51
4198,1,"Aroma frutado e agradável, final persistente.",2024-10-03 23:24:20,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.941327,2025-03-09 04:49:57
4199,2,"Comentário neutro, nada a destacar.",2024-10-01 18:40:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.640424,2025-08-29 10:15:23
